x1,x2,x3,x4,y
34.43001,108.817,-0.2289664,95.01671,1
19.1216,96.7625,0.1354859,74.47471,1
19.3147,102.8737,0.1255683,144.1648,1
32.81499,174.783,0.12879,145.7578,1
23.489,111.592,-0.1956666,103.2181,1
0.0,110.998,-0.2816702,121.453,1
22.507,91.89101,-0.1593993,116.2289,1
37.40399,269.456,-0.1693967,95.88739,1
27.9174,97.3164,-0.1757729,136.9165,1
17.5469,148.4407,0.2382336,104.2756,1
25.16401,119.79,-0.1816894,100.8396,1
19.45201,67.29399,0.1637499,107.6567,1
19.674,128.572,0.2492047,97.86771,1
25.65991,172.72,-0.1372497,87.03227,1
28.8472,98.3462,-0.228439,143.2694,1
71.64999,296.258,-0.1669045,157.247,1
165.14,216.39,-0.159619,155.0277,1
21.7664,60.8876,0.1053005,154.4948,1
26.332,296.139,0.2284246,92.62989,1
32.79399,77.396,-0.2555285,105.6022,1
37.82901,155.389,0.1988939,129.7121,1
35.405,221.702,-0.169982,141.7368,1
27.35199,253.116,0.2154405,144.9091,1
52.565,160.223,-0.1567147,134.9664,1
90.30701,291.918,0.2008873,152.5228,1
59.63,96.01001,-0.1520712,111.8947,1
68.78101,269.5731,0.111115,148.7956,1
25.22,79.384,-0.1563243,104.6381,1
67.26151,58.4721,-0.1671654,116.8139,1
22.58997,63.22998,0.2507879,158.3621,1
30.487,211.752,-0.1545974,118.4207,1
30.024,159.836,-0.1592907,116.4788,1
98.27502,309.268,-0.176025,170.5077,1
50.29199,188.393,0.1484948,134.7137,1
22.08099,168.4643,0.09296308,126.2678,1
25.035,66.53,0.2736613,176.1987,1
42.69,192.017,0.2390815,139.7372,1
292.3199,314.22,-0.274258,178.7695,1
23.974,68.142,0.2052769,123.2493,1
30.52899,119.018,0.2277142,116.2344,1
113.366,329.421,0.1225213,174.8995,1
61.142,283.886,-0.08306621,128.2124,1
33.86301,158.829,-0.0972748,162.1881,1
21.7073,107.084,0.1985082,113.4768,1
27.0972,96.9642,-0.2868049,162.6606,1
25.42299,70.873,0.4094712,154.547,1
17.37901,57.848,0.3295765,129.6791,1
22.0281,62.0861,-0.1826665,97.90616,1
60.09599,160.85,0.07052702,130.797,1
96.63989,209.5399,-0.1748647,160.4385,1
42.3999,81.19995,-0.1098231,139.0863,1
25.66,47.446,0.3460585,97.18379,1
24.9772,38.7218,-0.3870817,138.5974,1
33.12897,220.978,-0.2068371,154.5113,1
27.927,184.049,0.05466191,102.7814,1
29.6255,138.2565,0.1936998,157.7908,1
27.823,179.708,-0.2268872,92.93752,1
44.25806,61.82806,0.1711778,132.8377,1
21.85199,143.036,0.190562,95.13756,1
140.59,280.63,-0.1432023,153.7121,1
28.78705,198.368,0.1865477,94.61845,1
183.893,79.036,0.3173461,160.466,1
55.72003,296.83,0.1608764,135.0433,1
26.6758,59.8158,0.1820751,114.4573,1
46.673,141.854,-0.1496709,120.5493,1
49.92,167.798,0.1291856,169.225,1
37.93501,216.45,0.06702367,140.1904,1
28.90503,213.381,0.2904218,158.3511,1
61.28003,291.61,-0.1474847,166.7778,1
156.504,433.864,-0.1574729,157.2717,1
19.66219,54.5321,0.3618242,118.6239,1
23.86298,147.998,0.1300277,127.5312,1
147.3101,153.88,-0.1464991,153.5692,1
27.6377,79.6817,-0.1101904,135.1751,1
18.119,119.26,0.109356,145.0657,1
23.1935,104.5207,-0.2203965,84.85695,1
31.53099,136.774,0.1819011,132.2692,1
73.883,330.851,0.1769896,157.0217,1
30.9646,54.5215,-0.1349569,152.2728,1
21.2519,52.4504,0.1424833,105.9071,1
36.23602,237.856,0.2879654,177.4044,1
31.46002,203.518,0.1038972,101.7404,1
21.4825,92.3335,0.4138048,121.1591,1
39.89499,261.168,0.1531955,133.8952,1
24.839,123.19,0.3098395,142.4921,1
16.7085,81.7726,0.2366332,46.80522,1
28.6633,72.8815,-0.2797121,164.5969,1
39.85999,213.979,0.1426297,143.9808,1
30.07101,125.495,0.2747368,130.3026,1
54.54301,123.456,-0.1190399,114.9627,1
43.82898,252.926,-0.1284927,153.6544,1
28.64101,241.661,0.2929919,142.5827,1
23.13499,166.438,0.2010892,108.8762,1
119.593,391.181,-0.09720333,147.1202,1
91.12599,129.824,0.2146785,161.1582,1
39.15002,125.248,-0.103489,111.9304,1
138.049,268.369,0.1520632,130.0883,1
34.85095,171.757,-0.1391672,93.87686,1
25.6265,42.6395,0.2753488,158.6972,1
51.5196,71.6316,0.2066635,119.7968,1
26.218,117.793,0.1349615,117.6297,1
102.03,240.7301,-0.1826909,166.948,1
25.5565,81.7315,-0.1692282,125.0373,1
72.66998,180.559,-0.2030809,156.2417,1
24.2211,71.9763,-0.2000659,120.7663,1
26.80499,298.77,-0.1758182,152.314,1
24.5517,60.4127,0.1548768,122.461,1
42.61499,356.029,0.1372019,161.3367,1
240.42,282.5601,-0.1667603,172.7709,1
21.52002,181.29,0.229233,124.249,1
26.8008,84.7404,0.1863746,94.85466,1
24.82001,207.836,0.1831251,141.8631,1
38.729,317.276,0.1293597,138.8528,1
32.57079,86.7528,0.2242103,150.526,1
75.51105,241.442,-0.1912301,142.8492,1
21.42798,84.01898,-0.06266184,81.83017,1
24.7968,73.8892,0.2249815,165.7945,1
17.9255,95.8872,0.5603259,153.4676,1
122.59,263.98,-0.1681475,168.8267,1
99.353,176.428,0.1150006,134.3429,1
39.02197,144.097,-0.184705,94.71458,1
80.05994,132.65,-0.1434963,134.8592,1
20.9227,69.3467,-0.1873425,140.5393,1
24.25101,182.054,-0.2999628,87.4992,1
32.095,101.333,0.2599756,148.7187,1
59.60205,285.4681,0.1358177,108.607,1
38.539,155.605,0.2456374,139.3664,1
29.118,115.796,0.2048237,130.9316,1
21.4372,49.79321,0.1603489,114.0261,1
29.1398,86.95151,0.0911006,149.0126,1
20.487,78.30899,0.2306612,132.8267,1
89.99103,183.0131,-0.2380415,154.5251,1
23.8629,48.4837,-0.337547,162.2596,1
21.9237,107.2204,-0.177156,121.7771,1
24.1073,74.8956,0.3037497,100.7352,1
26.94501,229.939,0.3270404,142.7695,1
22.4353,132.8433,-0.1558756,107.827,1
17.2281,52.0249,0.2610148,53.96567,1
109.531,361.185,-0.1131063,161.5619,1
85.68103,243.429,-0.1421576,123.0103,1
21.5279,106.4265,0.1014843,123.3838,1
56.09406,245.35,0.266767,132.8844,1
23.14801,164.425,0.04970033,103.946,1
38.86301,323.901,0.1086515,124.5841,1
28.52502,83.34601,0.2784006,115.2209,1
24.2878,101.1922,0.2672695,93.34402,1
32.354,76.737,-0.1740538,126.9929,1
28.136,69.621,0.1198415,123.7849,1
54.957,322.861,0.1735244,154.5251,1
73.16992,225.73,-0.1707696,157.4585,1
78.83502,306.773,0.2629607,167.1211,1
30.59009,73.65002,0.1899634,120.7855,1
18.5884,93.1144,-0.1896991,139.7922,1
0.0,102.355,-0.3835128,84.58503,1
41.12,167.855,-0.2111176,149.4877,1
32.46899,132.801,-0.138816,138.2101,1
118.061,155.772,-0.1332774,158.4143,1
29.17499,81.00201,-0.1729877,128.726,1
16.19,235.407,0.3163855,134.0957,1
71.966,88.133,0.3281029,118.7915,1
20.30902,168.362,0.279413,118.2477,1
34.2591,115.7921,-0.2322596,162.2843,1
25.7407,105.8587,0.2773348,138.7677,1
30.9777,43.50529,-0.267287,135.1147,1
63.50598,354.0569,-0.1710474,162.2898,1
31.0247,85.7067,-0.1060217,114.07,1
26.45721,128.4074,0.1294854,116.1273,1
30.13701,52.85701,-0.1620232,119.3243,1
18.26001,157.085,0.1545344,68.82765,1
25.26495,253.267,0.1069324,156.9393,1
37.964,114.749,0.1767645,129.55,1
30.371,159.875,0.1697675,129.8933,1
21.0001,100.9523,-0.2958312,132.0055,1
74.95499,313.334,-0.1249237,158.3291,1
21.1013,34.7748,0.2233496,64.44129,1
26.5196,89.48389,-0.2641241,169.1261,1
25.6977,79.3167,-0.2001011,116.8441,1
30.53699,133.14,0.2240771,141.3275,1
25.048,47.854,0.3641378,151.7125,1
21.65802,207.021,0.1397804,89.69375,1
95.64001,126.89,-0.1282135,151.762,1
25.13101,147.124,-0.158016,179.4919,1
44.49097,164.437,0.09432443,110.0462,1
26.8104,52.35841,0.1569905,122.3017,1
27.575,105.577,0.1716129,134.9773,1
35.72601,192.622,0.06947663,156.4971,1
17.3071,56.2204,0.2152567,81.78073,1
19.50699,100.569,0.2037566,138.2293,1
117.065,418.368,-0.1101961,154.5031,1
21.4455,54.6805,0.3003733,151.968,1
42.85098,154.484,-0.1772452,151.6741,1
49.90201,211.896,-0.1040598,112.26,1
96.19669,34.1658,-0.211128,150.9627,1
24.8856,89.9644,0.2335901,158.016,1
23.239,120.784,0.293715,156.8158,1
23.4938,79.4898,0.2759677,103.0314,1
26.2567,56.6847,0.1312546,124.466,1
30.0655,46.2135,-0.1930502,125.051,1
25.06299,85.66699,-0.09466337,155.7198,1
48.513,123.108,-0.08313463,133.3623,1
34.44904,173.108,-0.1503671,129.8,1
80.48004,254.325,-0.2537919,128.2234,1
26.81903,143.28,-0.08605335,98.9691,1
43.45099,170.499,-0.192733,166.2559,1
22.399,117.327,-0.1449638,105.3825,1
38.11603,226.316,-0.1321103,158.4829,1
81.72198,274.1091,-0.1660775,130.2504,1
36.67502,158.965,-0.1675442,142.2257,1
71.22,305.207,0.1475275,166.8766,1
61.15698,152.705,-0.1594805,136.3232,1
23.85098,89.97498,0.4832289,128.9293,1
24.6041,61.81621,-0.2106462,132.6537,1
23.1689,55.4008,0.3033913,128.0037,1
40.82501,245.426,0.1786681,145.3294,1
28.15201,190.423,-0.1290593,113.0071,1
31.23801,136.287,0.2185728,164.314,1
31.19299,212.558,-0.1980584,161.0236,1
26.43402,252.468,-0.1685023,141.528,1
23.14001,16.23999,0.2634046,90.30076,1
75.961,247.705,0.08856772,159.9442,1
55.258,176.804,0.1983729,162.2129,1
36.58299,167.407,0.2358115,135.4992,1
113.01,151.25,-0.1293318,130.97,1
77.40399,254.822,-0.1439796,117.8109,1
79.62198,220.605,0.1512711,134.4939,1
22.5624,58.0155,-0.2412777,127.5834,1
31.2216,79.6825,-0.2369985,146.1122,1
46.423,298.898,0.2416353,169.5738,1
22.0125,54.2841,0.5252262,91.66582,1
24.63449,50.1217,0.07716985,117.2808,1
22.36499,176.582,0.1511939,110.9004,1
54.6208,70.53281,0.1267549,153.8164,1
41.35098,160.51,-0.1651002,154.4784,1
24.7632,35.4125,0.1364321,113.8503,1
32.383,265.168,-0.09552025,103.2813,1
22.99597,217.191,-0.1330328,133.0272,1
33.418,286.216,0.08807665,114.2238,1
68.633,295.404,-0.0841217,161.8668,1
0.0,111.013,-0.1745855,106.0032,1
59.91901,304.54,-0.1361154,123.9881,1
26.082,83.371,0.2716682,124.6995,1
77.0559,33.6459,0.2976705,148.098,1
53.95102,172.598,0.0494724,118.591,1
29.0747,97.3697,0.2257424,122.3951,1
147.2101,383.48,-0.1737808,175.5148,1
22.2132,71.18221,0.1784435,137.7569,1
90.58502,222.348,-0.09847272,123.9277,1
86.418,317.511,-0.1474493,146.4033,1
0.0,90.8497,0.1725344,123.7162,1
20.054,235.407,0.1430854,138.1772,1
28.5636,90.1256,0.2568516,115.1659,1
118.2673,146.7363,-0.1739209,161.4685,1
23.73801,166.904,0.1344885,106.9673,1
37.814,134.306,-0.06598639,151.8251,1
78.76199,286.431,-0.1138339,175.957,1
115.08,132.02,-0.1385601,148.9961,1
93.72198,447.612,0.1867545,159.1916,1
73.73999,89.79993,-0.1866836,147.6613,1
47.60699,207.161,0.1151214,114.276,1
35.78101,202.577,-0.1870316,103.2126,1
0.0,100.8705,0.3496948,141.3742,1
21.202,131.416,0.2273303,168.6949,1
22.951,101.962,-0.1854731,158.7713,1
29.4868,175.2179,0.130545,139.2401,1
27.34361,88.9836,0.09663521,122.2687,1
22.9834,94.14359,-0.1557464,101.3257,1
30.507,171.167,0.2179769,137.2872,1
16.13799,96.464,0.3553901,127.4131,1
55.87,179.01,0.2115452,149.463,1
27.23599,141.637,0.1847785,156.3296,1
0.0,100.0191,0.2236093,107.9588,1
22.29898,300.308,-0.2741153,88.58411,1
43.05501,116.272,0.1121814,124.3369,1
23.565,96.3023,0.1998779,134.9856,1
86.215,224.683,-0.2062712,164.0668,1
22.61269,66.84209,0.1038088,111.2245,1
26.2487,131.1066,0.09562969,135.3371,1
20.8102,68.7965,-0.378374,88.54292,1
21.69199,141.04,-0.08482192,84.14557,1
30.573,217.42,0.1104172,101.3806,1
34.328,156.951,-0.1254721,120.0357,1
52.198,235.237,0.1277186,123.4031,1
50.84503,190.3,0.1668865,139.8938,1
26.3167,130.8527,-0.1530294,155.154,1
41.76801,143.243,0.1231583,104.3937,1
138.49,309.0,0.07889357,131.3848,1
30.19849,65.3415,-0.2208349,158.4253,1
173.6799,377.99,-0.08122836,151.5285,1
18.3215,98.315,0.1145517,121.6645,1
20.3261,73.34511,0.1827721,119.621,1
95.52002,274.84,-0.1624004,174.4958,1
65.05197,197.636,-0.1767757,151.0259,1
31.707,169.404,0.2674352,118.1817,1
20.3727,154.5501,-0.197841,135.1147,1
31.686,145.211,0.1120179,114.5974,1
60.70099,105.127,-0.2048166,133.0217,1
29.18199,100.924,0.1032174,110.7631,1
98.92102,346.939,-0.1761781,168.9009,1
121.463,142.523,-0.1933788,156.7471,1
19.3769,56.2636,0.4267806,128.2069,1
36.04401,279.665,0.1284471,132.629,1
42.34702,146.395,-0.191331,149.7679,1
40.30499,179.917,0.05752111,106.6899,1
19.5933,109.3811,0.1020086,107.2062,1
20.77319,60.6932,0.2052861,154.3163,1
58.053,102.058,0.2266093,159.4992,1
38.39603,157.299,-0.1586543,140.8908,1
43.26099,212.2469,0.1618974,114.9462,1
34.9385,75.7478,-0.1321097,138.0179,1
26.71899,207.01,-0.130162,97.81552,1
24.15299,42.96099,-0.1523811,99.71343,1
27.1206,58.4466,-0.4352736,131.967,1
57.05701,170.859,-0.2023375,151.0066,1
28.126,85.367,-0.1409201,111.7794,1
58.8079,84.69189,-0.1777537,157.03,1
61.79498,231.372,-0.09461214,120.0357,1
24.5819,58.5688,-0.3408484,92.54749,1
39.1273,85.06729,0.149584,116.9375,1
40.82501,246.092,-0.1703087,132.2747,1
33.41595,186.524,-0.07012548,96.75258,1
27.9622,126.8542,-0.1518154,125.6828,1
23.9754,62.0246,0.1000608,123.491,1
57.31001,101.359,-0.2011034,161.7267,1
26.728,67.4795,-0.3241109,99.92218,1
21.364,111.981,0.3647133,139.6191,1
30.88501,134.727,0.1908626,97.9144,1
41.907,165.48,0.1908524,123.8508,1
24.3799,63.7068,0.3105311,93.09132,1
24.5203,43.8942,-0.1627115,99.42779,1
106.33,494.01,-0.1747763,168.7169,1
18.1181,59.0519,-0.1763994,101.3147,1
24.73898,264.392,0.1857229,138.1332,1
49.01703,91.92694,0.2943243,174.7375,1
145.6699,206.98,-0.1376804,151.8993,1
22.752,87.1076,-0.08774084,103.2319,1
31.52301,214.096,0.09683946,110.3731,1
154.6801,187.12,-0.1525103,163.5093,1
61.659,302.716,0.1462994,141.572,1
35.687,124.8,-0.1438013,120.0357,1
91.40302,362.993,-0.08032394,158.7164,1
23.3044,74.9465,-0.1375175,112.2738,1
41.12799,132.603,-0.1694089,122.5104,1
23.21101,124.305,0.1517929,107.5688,1
33.511,103.598,0.1857458,130.9123,1
33.02699,96.87999,0.1462432,106.2065,1
17.077,163.391,0.1103135,49.15633,1
28.55701,152.732,-0.1205706,136.1309,1
22.61099,159.893,0.2993355,88.53742,1
83.168,284.804,-0.1022595,163.9103,1
35.43402,155.325,0.1389013,104.7095,1
55.155,130.041,0.06421012,107.3188,1
22.81799,103.614,-0.1647191,88.09796,1
19.849,128.433,0.1958791,88.05127,1
0.0,73.9603,0.3775039,96.25819,1
290.88,320.1799,-0.272824,178.19,1
25.0573,45.5743,0.3196665,125.062,1
29.69897,142.797,0.2748986,140.9924,1
80.55798,248.684,-0.3202559,155.0579,1
59.74002,182.387,0.1916291,168.9888,1
27.91699,163.623,0.1458351,114.6853,1
43.689,199.925,-0.165576,136.3918,1
16.3605,101.9421,0.3876407,30.99016,1
23.54001,154.087,-0.1725195,97.27718,1
43.03601,158.994,0.1174033,130.3932,1
22.83401,114.565,-0.06579001,135.9826,1
24.59801,32.93901,0.3359633,109.3898,1
20.9576,51.8426,0.332397,85.95834,1
132.9659,288.766,0.1794128,144.4092,1
73.685,243.764,0.2275934,162.7292,1
43.71002,196.415,0.07135507,97.0602,1
53.37201,173.826,-0.1029505,119.6182,1
126.79,394.15,-0.1620209,156.2966,1
28.94701,118.577,0.176302,150.9737,1
31.85899,129.878,-0.1872851,148.304,1
60.7525,141.8985,-0.1246763,133.2854,1
35.6679,157.1939,-0.08533619,163.6933,1
27.8928,91.6158,-0.1809575,113.3065,1
19.8099,119.0927,0.2237993,99.10643,1
21.49741,111.2884,0.1888635,95.99725,1
37.491,175.684,0.09270582,129.8192,1
35.99001,81.31601,0.1557509,97.30465,1
120.876,561.603,-0.1251233,159.7629,1
27.703,202.161,-0.2245901,123.5404,1
47.849,141.504,0.1485269,132.2032,1
21.1318,63.5098,-0.1957029,150.1579,1
143.011,265.205,-0.2243477,162.5287,1
33.06,183.95,-0.2243946,149.323,1
32.37997,119.423,0.22578,149.6745,1
22.61499,208.343,-0.1579822,84.08789,1
20.91705,138.235,-0.1245682,78.51499,1
22.52599,95.677,-0.1581592,125.463,1
45.3806,127.7656,-0.1446573,164.5228,1
38.114,237.931,0.2048848,136.8313,1
0.0,108.22,0.337867,92.94576,1
163.58,359.3,-0.1274987,147.4855,1
25.4269,73.99241,-0.09710398,130.6899,1
62.76495,244.119,0.1625208,116.8249,1
20.021,59.005,0.2738592,91.6878,1
111.09,209.72,-0.1467354,149.1499,1
29.4467,141.7047,0.1960648,118.1982,1
30.05002,108.79,-0.1843945,122.233,1
22.46399,137.575,0.2004287,113.2076,1
30.543,102.78,0.1951205,137.2296,1
42.01202,194.008,0.06725193,112.8203,1
22.06599,143.773,-0.1565397,126.9325,1
31.215,106.604,-0.2885173,99.7409,1
25.747,42.25,0.2012815,170.0188,1
20.65001,184.161,-0.140882,79.2401,1
18.7177,151.2708,-0.2666806,71.35729,1
23.84601,157.916,-0.2887105,96.43946,1
19.62099,116.425,-0.08754614,109.7057,1
29.85098,111.224,-0.1607573,142.4756,1
26.00699,186.492,0.2890923,91.31152,1
16.7061,83.0808,0.269525,112.2957,1
30.703,85.65799,0.2350225,154.8766,1
48.4308,156.2031,0.1716417,175.8801,1
45.72095,134.607,-0.1530456,106.0087,1
91.26501,308.078,0.0829146,160.1172,1
23.5173,70.84331,0.2335308,108.6207,1
64.59302,274.5031,-0.3078683,163.751,1
138.12,354.75,-0.1587615,172.4193,1
22.347,127.211,-0.201708,148.2518,1
24.017,62.338,0.2343215,112.0293,1
23.0125,120.3248,0.1810227,123.6942,1
28.814,118.21,0.3635217,142.3795,1
29.88901,245.002,-0.295818,91.61089,1
22.91202,254.589,0.1493719,96.34882,1
46.32201,141.449,-0.1334734,125.5839,1
19.7517,79.816,-0.1591447,124.1117,1
80.83099,192.01,0.227566,147.2438,1
24.42999,67.209,0.4169892,163.2181,1
22.27499,133.78,0.1969391,93.96201,1
26.3573,143.5983,0.0728158,130.5415,1
34.73141,88.53339,-0.1050228,131.7308,1
25.48869,91.0257,-0.1517355,152.509,1
18.4634,118.0566,-0.1949182,129.8631,1
90.21997,280.65,-0.1685806,154.4948,1
20.93298,172.323,0.132875,77.55367,1
42.372,154.842,0.1628384,146.8922,1
19.4506,91.14081,-0.4151193,131.2831,1
38.194,227.103,0.1900391,137.1499,1
23.4493,53.0244,0.2872114,94.28611,1
60.29001,229.412,0.1214354,151.2511,1
42.58899,191.452,0.1047486,131.4617,1
28.12399,55.599,0.2310282,107.0332,1
19.1577,68.5072,0.2198259,80.16022,1
27.5483,96.52171,-0.1320866,129.8686,1
80.70599,302.606,-0.1242711,154.2037,1
79.2672,61.0602,0.437671,127.8196,1
91.65002,132.04,-0.1466525,141.4758,1
30.27798,232.686,-0.2407866,147.3042,1
25.3379,85.742,-0.1585735,110.667,1
24.612,111.89,0.2659447,125.0346,1
47.6331,60.0796,-0.1005002,146.5351,1
31.812,159.401,-0.2202227,156.6482,1
31.944,141.711,0.184563,128.9293,1
24.258,49.742,-0.1727067,99.7409,1
59.07498,283.153,-0.1587666,122.9306,1
26.2327,63.9977,0.2365282,98.91966,1
115.9301,338.9701,-0.1168824,156.239,1
58.11902,263.665,-0.09221048,159.5486,1
33.77899,264.645,-0.1660739,161.2708,1
24.718,137.032,0.2100956,127.2566,1
29.82479,55.5694,-0.2077228,123.1229,1
41.147,184.058,0.1558116,129.4209,1
112.15,306.98,-0.1587766,169.1453,1
41.561,197.184,-0.08092012,117.149,1
26.358,150.879,0.2535661,152.8084,1
17.888,87.36,0.4728813,149.3779,1
30.90401,41.067,-0.1821786,130.8272,1
17.8994,87.8584,0.1749845,133.0629,1
65.1097,34.2087,0.1393513,103.3912,1
19.8223,52.8472,0.3061185,92.70405,1
72.58197,116.6619,-0.276823,146.8592,1
23.87,51.02002,0.2594859,174.8061,1
40.08301,188.678,-0.1109405,104.0861,1
93.755,367.796,0.2471011,152.1712,1
18.9636,108.6379,0.3043806,121.2799,1
81.06396,333.949,0.07343028,155.9423,1
18.9327,48.6392,0.1949267,96.94209,1
38.77798,189.458,-0.1569655,119.9121,1
26.05402,169.746,0.1182413,129.7478,1
19.7381,50.0896,-0.398081,98.08743,1
71.78699,309.813,-0.1054737,165.3028,1
0.0,83.4737,0.2365662,164.0009,1
67.5228,45.8089,0.4876355,149.9602,1
18.7443,72.70909,-0.254326,131.0442,1
93.62,213.92,-0.1028491,122.0957,1
25.90199,128.459,0.1782957,132.0879,1
54.59801,143.204,0.07977331,125.6608,1
63.21008,206.87,-0.1634543,165.1408,1
22.4217,99.1468,-0.1859343,107.5386,1
31.89001,61.46405,0.2236847,166.7448,1
30.4533,135.0233,0.2317237,173.886,1
23.01001,21.23999,0.1409905,85.57656,1
16.53,126.487,0.1865905,116.0366,1
39.801,117.907,-0.1247965,155.2337,1
73.06799,223.58,-0.1920002,140.2783,1
34.6001,40.83008,0.09972262,109.1234,1
21.5081,104.6827,-0.2988458,179.9808,1
21.2416,43.1905,0.22739,128.9348,1
19.474,184.242,0.3054095,172.271,1
18.56998,243.577,-0.1881126,67.45983,1
23.4665,79.6507,0.1488367,132.8075,1
23.8942,67.4505,-0.1605599,118.5525,1
38.34702,222.194,0.3135913,175.1138,1
31.064,89.685,0.3029995,102.3694,1
124.7571,100.8871,0.3962725,157.0629,1
54.07996,122.37,-0.1910906,154.4536,1
23.9721,43.7253,-0.4147862,99.41405,1
74.38202,226.2921,0.1902063,147.1037,1
35.491,147.716,-0.2432828,143.393,1
157.53,351.2201,-0.1208844,148.1666,1
50.33401,191.497,0.1779408,150.7952,1
56.0935,142.0394,-0.1158574,133.7414,1
32.98999,68.69995,0.1965428,168.1346,1
34.582,235.289,-0.1351725,102.1332,1
23.6584,52.9624,0.1494898,108.9119,1
25.224,61.5145,-0.2754006,112.4578,1
43.69901,249.216,0.1263249,157.1673,1
18.2172,67.3755,0.393427,112.1941,1
25.3946,105.4556,0.2229088,122.417,1
53.90601,225.107,0.1011626,108.3873,1
0.0,131.755,-0.3619604,167.1266,1
31.46201,132.63,0.2350238,99.65026,1
37.289,186.44,-0.1654858,143.8132,1
29.323,77.34799,0.2710822,129.8384,1
49.25104,285.235,0.09797384,118.6267,1
38.14902,203.208,0.226424,100.3671,1
80.94501,239.815,0.1755499,145.2195,1
70.37698,217.694,0.08189907,113.3285,1
28.3838,94.7388,-0.06765299,132.4202,1
21.022,50.00801,0.3841737,159.9551,1
22.0868,61.88079,0.3905665,93.30831,1
18.1014,94.6445,-0.1106599,120.813,1
19.981,110.83,0.0961851,96.96956,1
48.328,256.35,0.0680061,161.6031,1
51.5,140.465,0.1044446,129.6654,1
19.09399,201.332,0.2196765,73.22224,1
28.90302,295.337,0.2292187,159.0268,1
29.276,90.737,-0.1178647,122.2412,1
26.05801,100.137,-0.2072647,140.5008,1
185.0801,196.77,-0.1485284,157.4282,1
64.03992,150.73,-0.155873,142.764,1
19.6961,71.7636,-0.250192,169.6095,1
35.144,150.941,0.1780764,142.9618,1
32.38599,150.766,0.2178471,104.1108,1
25.81299,105.268,0.1882166,141.2616,1
24.236,148.2664,-0.1631834,171.3976,1
20.46698,191.667,0.3238665,144.835,1
22.19501,148.728,-0.05148015,108.9888,1
35.22202,168.087,0.07930584,117.6791,1
108.59,108.2101,-0.134003,136.6308,1
70.61304,184.391,0.09686845,129.1243,1
19.637,62.725,0.1375962,101.9767,1
38.836,117.9735,-0.2079448,152.0558,1
21.7693,43.0215,0.2387209,103.8773,1
38.75897,249.034,0.09969938,108.6015,1
50.25098,413.3489,-0.157365,171.6667,1
66.30402,265.226,-0.08965967,167.6979,1
26.4996,90.6985,-0.1476548,123.5212,1
0.0,121.934,0.3337256,174.1579,1
94.25,393.731,-0.1495478,149.2323,1
19.87801,130.579,-0.2218353,110.7027,1
19.81801,104.365,0.2528267,91.77295,1
22.58101,176.42,0.105805,102.092,1
29.18599,140.571,0.2138548,135.642,1
37.23799,189.371,0.09934611,129.2781,1
48.06995,53.18994,0.215366,122.3236,1
20.61299,132.89,0.253779,144.3571,1
39.96899,182.478,-0.2158779,118.4399,1
27.3774,99.75719,-0.1164248,139.9075,1
80.5416,70.5706,0.1634886,156.1346,1
35.989,124.648,-0.1452862,112.9796,1
41.42499,274.182,-0.06895582,131.5248,1
23.75604,237.061,0.08230072,101.7267,1
44.52698,162.398,0.1141021,103.3912,1
22.7267,110.2117,0.1362923,131.3628,1
30.63101,100.026,-0.1326559,101.3367,1
45.078,219.968,0.2325137,174.9654,1
22.5056,85.3074,-0.1540047,117.6873,1
73.884,266.018,-0.1588029,147.5486,1
25.68698,242.249,0.2884598,160.0897,1
27.2695,76.50549,-0.2579913,107.8462,1
25.608,160.677,0.2925394,169.7414,1
37.159,122.767,-0.1908449,132.4037,1
96.16003,137.78,0.231539,161.9876,1
25.95898,141.889,0.1509935,129.1517,1
17.3243,92.64201,0.1636738,142.2696,1
18.966,94.67401,-0.2318327,129.9565,1
39.409,220.18,0.1559322,165.8714,1
40.65198,208.741,0.3841859,167.5084,1
30.1488,110.6988,0.1104772,132.3461,1
23.82599,220.181,0.3197513,86.04898,1
27.379,64.979,0.1816159,122.6587,1
21.9681,91.12251,-0.2253581,132.6784,1
41.28098,151.527,0.08836983,115.2593,1
54.87302,198.761,0.06801336,112.4578,1
93.96997,243.66,-0.1449594,160.5924,1
26.5272,80.3262,-0.3162843,115.3555,1
32.17999,134.703,-0.1887633,105.7423,1
26.75101,156.438,0.1966828,92.00366,1
24.6365,62.2296,0.2187814,101.1307,1
46.01196,131.958,0.03406757,114.1442,1
36.894,87.284,0.1116666,144.2087,1
22.19995,81.5,-0.2802184,90.61112,1
27.18399,79.884,-0.1583997,121.7633,1
54.51196,147.179,0.1869526,153.6791,1
20.40421,70.76381,-0.4000751,112.5017,1
28.3727,19.481,0.1466901,146.5489,1
23.6588,154.4808,0.3522609,104.0064,1
110.232,361.24,-0.1460854,165.4072,1
38.255,155.735,0.05407892,100.7269,1
19.43402,106.829,-0.1267627,129.0748,1
31.55,133.034,-0.0776749,125.7679,1
100.215,272.921,-0.1435292,170.005,1
297.05,330.4701,-0.2835666,177.7752,1
15.1235,171.3641,0.2678079,134.45,1
26.87801,118.64,-0.1138305,147.4745,1
39.827,147.577,-0.1645951,159.9139,1
90.41797,380.208,-0.1650796,162.1003,1
29.4015,237.4595,0.1785167,148.9769,1
28.5002,133.8276,0.1734003,145.5738,1
29.37101,129.047,0.147503,108.5878,1
31.41701,87.35301,0.1508285,108.8075,1
